Class,Value,Timestamp
Bedroom,1,2019-03-21 07:13:09
Bedroom,0,2019-03-21 07:15:19
Bedroom,1,2019-03-21 07:24:22
Bedroom,0,2019-03-21 07:26:32
Bedroom,1,2019-03-21 07:36:58
Bedroom,0,2019-03-21 07:39:11
Bedroom,1,2019-03-21 08:22:22
Bedroom,0,2019-03-21 08:26:46
Bedroom,1,2019-03-21 08:27:31
Bedroom,0,2019-03-21 08:29:40
Bedroom,1,2019-03-21 08:32:37
Bedroom,0,2019-03-21 08:34:58
Bedroom,1,2019-03-21 08:38:57
Bedroom,0,2019-03-21 08:41:07
Bedroom,1,2019-03-21 08:42:41
Bedroom,0,2019-03-21 08:45:09
Bedroom,1,2019-03-21 14:02:49
Bedroom,0,2019-03-21 14:04:59
Bedroom,1,2019-03-21 14:18:33
Bedroom,0,2019-03-21 14:20:47
Bedroom,1,2019-03-21 14:21:09
Bedroom,0,2019-03-21 14:23:37
Bedroom,1,2019-03-21 16:32:24
Bedroom,0,2019-03-21 16:36:38
Bedroom,1,2019-03-21 17:00:31
Bedroom,0,2019-03-21 17:04:56
Bedroom,1,2019-03-21 17:39:58
Bedroom,0,2019-03-21 17:44:13
Bedroom,1,2019-03-21 18:04:07
Bedroom,0,2019-03-21 18:06:15
Bedroom,1,2019-03-21 18:18:57
Bedroom,0,2019-03-21 18:21:18
Bedroom,1,2019-03-21 20:03:07
Bedroom,0,2019-03-21 20:05:20
Bedroom,1,2019-03-21 20:15:28
Bedroom,0,2019-03-21 20:17:49
Bedroom,1,2019-03-21 20:22:13
Bedroom,0,2019-03-21 20:28:45
Bedroom,1,2019-03-21 20:37:42
Bedroom,0,2019-03-21 20:42:14
Bedroom,1,2019-03-21 21:34:56
Bedroom,0,2019-03-21 21:37:22
Bedroom,1,2019-03-21 21:39:28
Bedroom,0,2019-03-21 21:41:38
Bedroom,1,2019-03-22 03:10:17
Bedroom,0,2019-03-22 03:12:31
Bedroom,1,2019-03-22 04:46:37
Bedroom,0,2019-03-22 04:48:46
Bedroom,1,2019-03-22 04:55:29
Bedroom,0,2019-03-22 04:57:58
Bedroom,1,2019-03-22 04:58:38
Bedroom,0,2019-03-22 05:00:59
Bedroom,1,2019-03-22 06:03:37
Bedroom,0,2019-03-22 06:05:47
Bedroom,1,2019-03-22 06:12:55
Bedroom,0,2019-03-22 06:17:08
Bedroom,1,2019-03-22 06:34:36
Bedroom,0,2019-03-22 06:36:50
Bedroom,1,2019-03-22 06:49:56
Bedroom,0,2019-03-22 06:54:09
Bedroom,1,2019-03-22 06:55:07
Bedroom,0,2019-03-22 06:59:18
Bedroom,1,2019-03-22 07:00:06
Bedroom,0,2019-03-22 07:04:28
Bedroom,1,2019-03-22 07:05:50
Bedroom,0,2019-03-22 07:08:11
Bedroom,1,2019-03-22 08:24:44
Bedroom,0,2019-03-22 08:26:53
Bedroom,1,2019-03-22 08:28:47
Bedroom,0,2019-03-22 08:31:01
Bedroom,1,2019-03-22 08:52:05
Bedroom,0,2019-03-22 08:54:26
Bedroom,1,2019-03-22 08:55:12
Bedroom,0,2019-03-22 08:57:33
Bedroom,1,2019-03-22 09:04:55
Bedroom,0,2019-03-22 09:09:13
Bedroom,1,2019-03-22 10:06:33
Bedroom,0,2019-03-22 10:08:46
Bedroom,1,2019-03-22 13:57:00
Bedroom,0,2019-03-22 13:59:13
Bedroom,1,2019-03-22 15:26:25
Bedroom,0,2019-03-22 15:28:35
Bedroom,1,2019-03-22 15:35:03
Bedroom,0,2019-03-22 15:39:09
Bedroom,1,2019-03-22 15:42:19
Bedroom,0,2019-03-22 15:44:40
Bedroom,1,2019-03-22 15:51:29
Bedroom,0,2019-03-22 15:53:43
Bedroom,1,2019-03-22 16:40:09
Bedroom,0,2019-03-22 16:42:23
Bedroom,1,2019-03-22 16:54:01
Bedroom,0,2019-03-22 16:58:27
Bedroom,1,2019-03-22 17:39:35
Bedroom,0,2019-03-22 17:41:55
Bedroom,1,2019-03-22 17:42:27
Bedroom,0,2019-03-22 17:44:48
Bedroom,1,2019-03-22 18:12:28
Bedroom,0,2019-03-22 18:14:48
Bedroom,1,2019-03-22 18:34:11
Bedroom,0,2019-03-22 18:36:24
Bedroom,1,2019-03-22 18:53:07
Bedroom,0,2019-03-22 18:55:17
Bedroom,1,2019-03-22 19:36:27
Bedroom,0,2019-03-22 19:38:35
Bedroom,1,2019-03-22 20:22:20
Bedroom,0,2019-03-22 20:26:36
Bedroom,1,2019-03-22 20:28:55
Bedroom,0,2019-03-22 20:31:15
Bedroom,1,2019-03-22 21:33:24
Bedroom,0,2019-03-22 21:35:53
Bedroom,1,2019-03-22 22:03:58
Bedroom,0,2019-03-22 22:06:27
Bedroom,1,2019-03-22 22:08:17
Bedroom,0,2019-03-22 22:10:26
Bedroom,1,2019-03-23 02:05:17
Bedroom,0,2019-03-23 02:07:31
Bedroom,1,2019-03-23 06:34:57
Bedroom,0,2019-03-23 06:37:10
Bedroom,1,2019-03-23 06:43:04
Bedroom,0,2019-03-23 06:45:16
Bedroom,1,2019-03-23 06:45:32
Bedroom,0,2019-03-23 06:50:00
Bedroom,1,2019-03-23 07:26:19
Bedroom,0,2019-03-23 07:30:44
Bedroom,1,2019-03-23 07:30:54
Bedroom,0,2019-03-23 07:37:08
Bedroom,1,2019-03-23 07:59:29
