Timestamp,HumidityMeasurementState,LuminescenceState,TemperatureState
2019-03-09 10:00:00,50.54,35.71,15.66
2019-03-09 10:10:00,51.35,22.64,15.6
2019-03-09 10:20:00,52.63,23.51,15.65
2019-03-09 10:30:00,52.64,8.36,15.6
2019-03-09 10:40:00,53.27,12.36,15.37
2019-03-09 10:50:00,53.27,12.36,15.37
2019-03-09 11:00:00,53.52,0.87,15.52
2019-03-09 11:10:00,53.52,0.87,15.52
2019-03-09 11:20:00,53.52,0.87,15.52
2019-03-09 11:30:00,53.52,0.87,15.52
2019-03-09 11:40:00,53.52,0.87,15.52
2019-03-09 11:50:00,53.52,0.87,15.52
2019-03-09 12:00:00,53.52,0.87,15.52
2019-03-09 12:10:00,53.52,0.87,15.52
2019-03-09 12:20:00,53.52,0.87,15.52
2019-03-09 12:30:00,53.52,0.87,15.52
2019-03-09 12:40:00,53.52,0.87,15.52
2019-03-09 12:50:00,53.52,0.87,15.52
2019-03-09 13:00:00,53.52,0.87,15.52
2019-03-09 13:10:00,53.52,0.87,15.52
2019-03-09 13:20:00,53.52,0.87,15.52
2019-03-09 13:30:00,53.52,0.87,15.52
2019-03-09 13:40:00,53.52,0.87,15.52
2019-03-09 13:50:00,53.52,0.87,15.52
2019-03-09 14:00:00,53.52,0.87,15.52
2019-03-09 14:10:00,53.52,0.87,15.52
2019-03-09 14:20:00,53.52,0.87,15.52
2019-03-09 14:30:00,53.52,0.87,15.52
2019-03-09 14:40:00,53.52,0.87,15.52
2019-03-09 14:50:00,51.47,0.87,15.73
2019-03-09 15:00:00,51.47,0.87,15.73
2019-03-09 15:10:00,51.47,0.87,15.73
2019-03-09 15:20:00,51.47,0.87,15.73
2019-03-09 15:30:00,51.47,0.87,15.73
2019-03-09 15:40:00,51.47,0.87,15.73
2019-03-09 15:50:00,51.47,0.87,15.73
2019-03-09 16:00:00,51.47,0.87,15.73
2019-03-09 16:10:00,51.47,0.87,15.73
2019-03-09 16:20:00,51.47,0.87,15.73
2019-03-09 16:30:00,51.47,0.87,15.73
2019-03-09 16:40:00,51.47,0.87,15.73
2019-03-09 16:50:00,51.47,0.87,15.73
2019-03-09 17:00:00,51.47,0.87,15.73
2019-03-09 17:10:00,51.47,0.87,15.73
2019-03-09 17:20:00,51.47,0.87,15.73
2019-03-09 17:30:00,50.79,0.87,15.93
2019-03-09 17:40:00,50.79,0.87,15.93
2019-03-09 17:50:00,50.79,0.87,15.93
2019-03-09 18:00:00,50.79,0.87,15.93
2019-03-09 18:10:00,50.79,0.87,15.93
2019-03-09 18:20:00,50.79,0.87,15.93
2019-03-09 18:30:00,50.79,0.87,15.93
2019-03-09 18:40:00,50.79,0.87,15.93
2019-03-09 18:50:00,50.79,0.87,15.93
2019-03-09 19:00:00,50.79,0.87,15.93
2019-03-09 19:10:00,50.79,0.87,15.93
2019-03-09 19:20:00,50.79,0.87,15.93
2019-03-09 19:30:00,50.79,0.87,15.93
2019-03-09 19:40:00,50.79,0.87,15.93
2019-03-09 19:50:00,50.79,0.87,15.93
2019-03-09 20:00:00,50.79,0.87,15.93
2019-03-09 20:10:00,50.79,0.87,15.93
2019-03-09 20:20:00,50.79,0.87,15.93
