Class,Value,Timestamp
Livingroom,1,2019-03-20 15:08:47
Livingroom,0,2019-03-20 15:11:01
Livingroom,1,2019-03-20 15:13:54
Livingroom,0,2019-03-20 15:16:08
Livingroom,1,2019-03-20 15:17:21
Livingroom,0,2019-03-20 15:19:35
Livingroom,1,2019-03-20 15:24:51
Livingroom,0,2019-03-20 15:27:01
Livingroom,1,2019-03-20 15:39:39
Livingroom,0,2019-03-20 15:41:48
Livingroom,1,2019-03-20 15:47:32
Livingroom,0,2019-03-20 15:49:45
Livingroom,1,2019-03-20 15:58:21
Livingroom,0,2019-03-20 16:00:34
Livingroom,1,2019-03-20 16:02:28
Livingroom,0,2019-03-20 16:06:44
Livingroom,1,2019-03-20 16:09:44
Livingroom,0,2019-03-20 16:11:58
Livingroom,1,2019-03-20 16:12:35
Livingroom,0,2019-03-20 16:15:03
Livingroom,1,2019-03-20 16:16:14
Livingroom,0,2019-03-20 16:18:31
Livingroom,1,2019-03-20 16:18:56
Livingroom,0,2019-03-20 16:23:19
Livingroom,1,2019-03-20 16:31:50
Livingroom,0,2019-03-20 16:34:00
Livingroom,1,2019-03-20 16:35:14
Livingroom,0,2019-03-20 16:37:35
Livingroom,1,2019-03-20 16:48:56
Livingroom,0,2019-03-20 16:53:25
Livingroom,1,2019-03-20 17:09:38
Livingroom,0,2019-03-20 17:11:48
Livingroom,1,2019-03-20 17:15:43
Livingroom,0,2019-03-20 17:18:05
Livingroom,1,2019-03-20 17:18:59
Livingroom,0,2019-03-20 17:21:13
Livingroom,1,2019-03-20 17:27:52
Livingroom,0,2019-03-20 17:30:13
Livingroom,1,2019-03-20 17:36:20
Livingroom,0,2019-03-20 17:38:43
Livingroom,1,2019-03-20 17:40:22
Livingroom,0,2019-03-20 17:42:43
Livingroom,1,2019-03-20 17:43:04
Livingroom,0,2019-03-20 17:45:18
Livingroom,1,2019-03-20 17:47:20
Livingroom,0,2019-03-20 17:49:37
Livingroom,1,2019-03-20 17:50:28
Livingroom,0,2019-03-20 17:52:41
Livingroom,1,2019-03-20 17:53:51
Livingroom,0,2019-03-20 17:56:05
Livingroom,1,2019-03-20 17:56:53
Livingroom,0,2019-03-20 18:03:36
Livingroom,1,2019-03-20 18:03:51
Livingroom,0,2019-03-20 18:08:05
Livingroom,1,2019-03-20 18:08:28
Livingroom,0,2019-03-20 18:12:50
Livingroom,1,2019-03-20 18:13:02
Livingroom,0,2019-03-20 18:21:20
Livingroom,1,2019-03-20 18:21:39
Livingroom,0,2019-03-20 18:30:05
Livingroom,1,2019-03-20 18:34:16
Livingroom,0,2019-03-20 18:36:26
Livingroom,1,2019-03-20 18:42:01
Livingroom,0,2019-03-20 18:44:15
Livingroom,1,2019-03-20 18:47:36
Livingroom,0,2019-03-20 18:49:51
Livingroom,1,2019-03-20 19:45:24
Livingroom,0,2019-03-20 19:49:36
Livingroom,1,2019-03-20 19:49:48
Livingroom,0,2019-03-20 19:52:00
Livingroom,1,2019-03-20 20:00:06
Livingroom,0,2019-03-20 20:02:19
Livingroom,1,2019-03-20 20:03:27
Livingroom,0,2019-03-20 20:05:49
Livingroom,1,2019-03-20 20:11:57
Livingroom,0,2019-03-20 20:16:25
Livingroom,1,2019-03-20 20:19:50
Livingroom,0,2019-03-20 20:22:04
Livingroom,1,2019-03-21 06:00:49
Livingroom,0,2019-03-21 06:03:11
Livingroom,1,2019-03-21 06:05:24
Livingroom,0,2019-03-21 06:07:34
Livingroom,1,2019-03-21 06:32:49
Livingroom,0,2019-03-21 06:35:17
Livingroom,1,2019-03-21 06:42:27
Livingroom,0,2019-03-21 06:44:56
Livingroom,1,2019-03-21 07:24:08
Livingroom,0,2019-03-21 07:26:30
Livingroom,1,2019-03-21 07:42:12
Livingroom,0,2019-03-21 07:44:33
Livingroom,1,2019-03-21 07:56:09
Livingroom,0,2019-03-21 07:58:25
Livingroom,1,2019-03-21 07:58:52
Livingroom,0,2019-03-21 08:03:07
Livingroom,1,2019-03-21 08:03:29
Livingroom,0,2019-03-21 08:05:42
Livingroom,1,2019-03-21 08:06:05
Livingroom,0,2019-03-21 08:22:54
Livingroom,1,2019-03-21 08:23:38
Livingroom,0,2019-03-21 08:25:51
Livingroom,1,2019-03-21 08:29:46
Livingroom,0,2019-03-21 08:32:00
Livingroom,1,2019-03-21 08:40:23
Livingroom,0,2019-03-21 08:44:38
Livingroom,1,2019-03-21 08:45:07
Livingroom,0,2019-03-21 08:47:16
Livingroom,1,2019-03-21 08:47:42
Livingroom,0,2019-03-21 08:50:04
Livingroom,1,2019-03-21 09:04:32
Livingroom,0,2019-03-21 09:06:46
Livingroom,1,2019-03-21 09:17:25
Livingroom,0,2019-03-21 09:21:56
Livingroom,1,2019-03-21 09:22:26
Livingroom,0,2019-03-21 09:26:39
Livingroom,1,2019-03-21 09:29:14
Livingroom,0,2019-03-21 09:31:35
Livingroom,1,2019-03-21 09:31:46
Livingroom,0,2019-03-21 09:33:58
Livingroom,1,2019-03-21 09:36:17
Livingroom,0,2019-03-21 09:40:39
Livingroom,1,2019-03-21 09:41:04
Livingroom,0,2019-03-21 09:43:14
Livingroom,1,2019-03-21 09:44:36
Livingroom,0,2019-03-21 09:46:51
Livingroom,1,2019-03-21 09:48:50
Livingroom,0,2019-03-21 09:51:03
Livingroom,1,2019-03-21 09:52:43
Livingroom,0,2019-03-21 09:54:54
Livingroom,1,2019-03-21 09:56:28
Livingroom,0,2019-03-21 09:58:42
Livingroom,1,2019-03-21 09:59:24
Livingroom,0,2019-03-21 10:01:42
Livingroom,1,2019-03-21 10:05:16
Livingroom,0,2019-03-21 10:07:38
Livingroom,1,2019-03-21 10:09:08
Livingroom,0,2019-03-21 10:11:22
Livingroom,1,2019-03-21 10:12:51
Livingroom,0,2019-03-21 10:17:13
Livingroom,1,2019-03-21 10:17:23
Livingroom,0,2019-03-21 10:31:56
Livingroom,1,2019-03-21 10:32:33
Livingroom,0,2019-03-21 10:34:55
Livingroom,1,2019-03-21 10:35:06
Livingroom,0,2019-03-21 10:37:19
Livingroom,1,2019-03-21 10:37:35
Livingroom,0,2019-03-21 10:43:52
Livingroom,1,2019-03-21 10:44:27
