Class,Value,Timestamp
Kitchen,0,2019-03-21 15:31:52
Kitchen,1,2019-03-21 15:32:09
Kitchen,0,2019-03-21 15:34:28
Kitchen,1,2019-03-21 15:34:47
Kitchen,0,2019-03-21 15:48:30
Kitchen,1,2019-03-21 16:00:13
Kitchen,0,2019-03-21 16:02:33
Kitchen,1,2019-03-21 16:05:41
Kitchen,0,2019-03-21 16:17:13
Kitchen,1,2019-03-21 16:17:23
Kitchen,0,2019-03-21 16:41:49
Kitchen,1,2019-03-21 16:42:00
Kitchen,0,2019-03-21 16:46:46
Kitchen,1,2019-03-21 16:47:02
Kitchen,0,2019-03-21 17:34:59
Kitchen,1,2019-03-21 17:35:09
Kitchen,0,2019-03-21 17:50:42
Kitchen,1,2019-03-21 17:53:22
Kitchen,0,2019-03-21 18:09:30
Kitchen,1,2019-03-21 19:53:06
Kitchen,0,2019-03-21 19:55:40
Kitchen,1,2019-03-21 19:55:57
Kitchen,0,2019-03-21 19:58:16
Kitchen,1,2019-03-21 19:58:49
Kitchen,0,2019-03-21 20:03:33
Kitchen,1,2019-03-21 20:09:54
Kitchen,0,2019-03-21 20:23:40
Kitchen,1,2019-03-22 06:05:28
Kitchen,0,2019-03-22 06:12:44
Kitchen,1,2019-03-22 06:15:29
Kitchen,0,2019-03-22 06:22:27
Kitchen,1,2019-03-22 06:23:34
Kitchen,0,2019-03-22 06:32:34
Kitchen,1,2019-03-22 06:32:45
Kitchen,0,2019-03-22 06:35:16
Kitchen,1,2019-03-22 06:47:02
Kitchen,0,2019-03-22 06:51:44
Kitchen,1,2019-03-22 07:03:25
Kitchen,0,2019-03-22 07:58:52
Kitchen,1,2019-03-22 08:01:59
Kitchen,0,2019-03-22 08:04:18
Kitchen,1,2019-03-22 08:06:15
Kitchen,0,2019-03-22 08:28:50
Kitchen,1,2019-03-22 08:31:54
Kitchen,0,2019-03-22 08:34:25
Kitchen,1,2019-03-22 08:50:41
Kitchen,0,2019-03-22 08:53:12
Kitchen,1,2019-03-22 08:56:35
Kitchen,0,2019-03-22 08:59:10
Kitchen,1,2019-03-22 09:01:12
Kitchen,0,2019-03-22 09:03:31
Kitchen,1,2019-03-22 09:03:48
Kitchen,0,2019-03-22 09:06:27
Kitchen,1,2019-03-22 09:10:19
Kitchen,0,2019-03-22 09:12:42
Kitchen,1,2019-03-22 09:27:39
Kitchen,0,2019-03-22 09:30:11
Kitchen,1,2019-03-22 09:30:35
Kitchen,0,2019-03-22 09:32:59
Kitchen,1,2019-03-22 10:03:24
Kitchen,0,2019-03-22 10:10:30
Kitchen,1,2019-03-22 10:10:44
Kitchen,0,2019-03-22 10:15:40
Kitchen,1,2019-03-22 10:22:30
Kitchen,0,2019-03-22 10:24:53
Kitchen,1,2019-03-22 10:25:31
Kitchen,0,2019-03-22 10:28:02
Kitchen,1,2019-03-22 10:33:27
Kitchen,0,2019-03-22 10:38:49
Kitchen,1,2019-03-22 10:42:46
Kitchen,0,2019-03-22 10:45:25
Kitchen,1,2019-03-22 13:12:26
Kitchen,0,2019-03-22 13:14:49
Kitchen,1,2019-03-22 13:49:26
Kitchen,0,2019-03-22 13:51:59
Kitchen,1,2019-03-22 13:52:41
Kitchen,0,2019-03-22 13:55:04
Kitchen,1,2019-03-22 13:57:13
Kitchen,0,2019-03-22 13:59:33
Kitchen,1,2019-03-22 14:10:20
Kitchen,0,2019-03-22 14:12:42
Kitchen,1,2019-03-22 14:14:04
Kitchen,0,2019-03-22 14:18:33
Kitchen,1,2019-03-22 15:16:16
Kitchen,0,2019-03-22 15:18:47
Kitchen,1,2019-03-22 15:19:52
Kitchen,0,2019-03-22 15:22:11
Kitchen,1,2019-03-22 15:29:30
Kitchen,0,2019-03-22 15:36:27
Kitchen,1,2019-03-22 15:55:07
Kitchen,0,2019-03-22 16:13:04
Kitchen,1,2019-03-22 16:13:19
Kitchen,0,2019-03-22 16:35:40
Kitchen,1,2019-03-22 16:35:49
Kitchen,0,2019-03-22 16:40:29
Kitchen,1,2019-03-22 16:41:15
Kitchen,0,2019-03-22 16:43:34
Kitchen,1,2019-03-22 16:44:15
