Time,atrium,kitchen,livingroom,toilet,bedroom,Room,bel(A),bel(K),bel(L),bel(T),bel(B)
6288.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6289.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6290.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6291.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6292.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6293.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6294.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6295.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6296.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6297.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6298.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6299.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6300.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6301.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6302.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6303.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6304.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6305.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6306.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6307.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6308.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6309.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6310.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6311.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6312.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6313.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6314.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6315.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6316.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6317.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6318.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6319.0,0,0,0,0,1,bedroom,0.28328809359962265,0.05076496014590372,0.05076496014593059,0.05078293744481553,0.5643990486637274
6320.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6321.0,1,0,0,0,1,atrium,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6322.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6323.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6324.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6325.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6326.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6327.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6328.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6329.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6330.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6331.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6332.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6333.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6334.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6335.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6336.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6337.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6338.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6339.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6340.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6341.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6342.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6343.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6344.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6345.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6346.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6347.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6348.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6349.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6350.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6351.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6352.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6353.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6354.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6355.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6356.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6357.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6358.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6359.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6360.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6361.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6362.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6363.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6364.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6365.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6366.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6367.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6368.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6369.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6370.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6371.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6372.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6373.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6374.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6375.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6376.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6377.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6378.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6379.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6380.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6381.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6382.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6383.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6384.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6385.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6386.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6387.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6388.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6389.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6390.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6391.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6392.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6393.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6394.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6395.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6396.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6397.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6398.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6399.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6400.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6401.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6402.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6403.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6404.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6405.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6406.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6407.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6408.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6409.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6410.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6411.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6412.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6413.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6414.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6415.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6416.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6417.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6418.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6419.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6420.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6421.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6422.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6423.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6424.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6425.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6426.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6427.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6428.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6429.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6430.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6431.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6432.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6433.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6434.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6435.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6436.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6437.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6438.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6439.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6440.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6441.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6442.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6443.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6444.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6445.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6446.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6447.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6448.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6449.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6450.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6451.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6452.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6453.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6454.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6455.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6456.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6457.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6458.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6459.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6460.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6461.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6462.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6463.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6464.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6465.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6466.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6467.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6468.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6469.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6470.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6471.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6472.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6473.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6474.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6475.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6476.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6477.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6478.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6479.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6480.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6481.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6482.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6483.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6484.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6485.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6486.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6487.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6488.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6489.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6490.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6491.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6492.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6493.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6494.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6495.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6496.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6497.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
6498.0,1,0,0,0,1,bedroom,0.9623208676429122,0.005284224714668427,0.005284224714669293,0.0052848036759849705,0.021825879251765032
